grid_-34.7_173.1	3000000000	-34.7409	173.1175
grid_-34.8_173.1	3000000010	-34.7567	173.1277
grid_-34.8_173.1	3000000020	-34.7688	173.1436
grid_-34.8_173.2	3000000030	-34.7676	173.1545
grid_-34.8_173.1	3000000040	-34.7758	173.1474
grid_-34.8_173.2	3000000050	-34.7883	173.1578
grid_-34.8_173.2	3000000060	-34.794	173.1687
grid_-34.8_173.2	3000000070	-34.8046	173.1741
grid_-34.8_173.2	3000000080	-34.8106	173.1637
grid_-34.8_173.2	3000000090	-34.8234	173.1696
grid_-34.8_173.2	3000000100	-34.8222	173.1533
grid_-34.8_173.1	3000000110	-34.8117	173.1425
grid_-34.8_173.1	3000000120	-34.8021	173.1342
grid_-34.8_173.1	3000000130	-34.7896	173.1289
grid_-34.8_173.1	3000000140	-34.7753	173.1215
grid_-34.8_173.1	3000000150	-34.7715	173.1075
grid_-34.8_173.1	3000000160	-34.7604	173.0936
grid_-34.8_173.1	3000000170	-34.7699	173.0925
grid_-34.8_173.1	3000000180	-34.7828	173.1029
grid_-34.8_173.1	3000000190	-34.7971	173.1127
grid_-34.8_173.1	3000000200	-34.8115	173.1175
grid_-34.8_173.1	3000000210	-34.8327	173.1319
grid_-34.8_173.1	3000000220	-34.8217	173.1447
grid_-34.8_173.2	3000000230	-34.8263	173.1505
grid_-34.8_173.2	3000000240	-34.8378	173.1564
grid_-34.9_173.2	3000000250	-34.8516	173.1689
grid_-34.9_173.2	3000000260	-34.8634	173.1853
grid_-34.9_173.2	3000000270	-34.8721	173.2046
grid_-34.9_173.2	3000000280	-34.8786	173.2246
grid_-34.9_173.2	3000000290	-34.8816	173.2468
grid_-34.9_173.3	3000000300	-34.8838	173.2683
grid_-34.9_173.3	3000000310	-34.8963	173.2799
grid_-34.9_173.3	3000000320	-34.9064	173.2754
grid_-34.9_173.3	3000000330	-34.9105	173.2698
grid_-34.9_173.3	3000000340	-34.923	173.2609
grid_-34.9_173.2	3000000350	-34.9319	173.2466
grid_-34.9_173.2	3000000360	-34.9349	173.229
grid_-34.9_173.2	3000000370	-34.9365	173.2215
grid_-34.9_173.2	3000000380	-34.939	173.2363
grid_-35.0_173.2	3000000390	-34.9544	173.2276
grid_-35.0_173.2	3000000400	-34.962	173.2147
grid_-35.0_173.2	3000000410	-34.9709	173.2171
grid_-35.0_173.2	3000000420	-34.9845	173.2226
grid_-35.0_173.2	3000000430	-34.9941	173.2249
grid_-35.0_173.2	3000000440	-34.9951	173.2358
grid_-35.0_173.2	3000000450	-35.0062	173.2265
grid_-35.0_173.2	3000000460	-35.0099	173.232
grid_-35.0_173.2	3000000470	-35.0199	173.2323
grid_-35.0_173.2	3000000480	-35.0123	173.239
grid_-35.0_173.2	3000000490	-35.0151	173.2458
grid_-35.0_173.2	3000000500	-35.0039	173.2402
grid_-35.0_173.2	3000000510	-34.9979	173.2466
grid_-35.0_173.3	3000000520	-35.0028	173.2523
grid_-35.0_173.3	3000000530	-35.0116	173.2637
grid_-35.0_173.3	3000000540	-35.014	173.2666
grid_-35.0_173.3	3000000550	-35.0153	173.2627
grid_-35.0_173.3	3000000560	-35.0097	173.27
grid_-35.0_173.3	3000000570	-35.0055	173.268
grid_-35.0_173.3	3000000580	-35.0011	173.2846
grid_-35.0_173.3	3000000590	-35.0108	173.2921
grid_-35.0_173.3	3000000600	-35.0239	173.2785
grid_-35.0_173.3	3000000610	-35.0163	173.2892
grid_-35.0_173.3	3000000620	-35.0173	173.3043
grid_-35.0_173.3	3000000630	-35.0189	173.3073
grid_-35.0_173.3	3000000640	-34.9978	173.3071
grid_-35.0_173.3	3000000650	-35.0022	173.3152
grid_-35.0_173.3	3000000660	-34.9954	173.3225
grid_-35.0_173.3	3000000670	-34.9783	173.3282
grid_-35.0_173.3	3000000680	-34.9646	173.3378
grid_-35.0_173.3	3000000690	-34.9514	173.3387
grid_-34.9_173.3	3000000700	-34.9355	173.3316
grid_-34.9_173.3	3000000710	-34.9192	173.3248
grid_-34.9_173.3	3000000720	-34.9052	173.3158
grid_-34.9_173.3	3000000730	-34.8997	173.3071
grid_-34.9_173.3	3000000740	-34.8922	173.2998
grid_-34.9_173.3	3000000750	-34.8797	173.2895
grid_-34.9_173.3	3000000760	-34.8652	173.2891
grid_-34.9_173.3	3000000770	-34.8619	173.2967
grid_-34.9_173.3	3000000780	-34.8606	173.3194
grid_-34.9_173.3	3000000790	-34.8569	173.3354
grid_-34.9_173.4	3000000800	-34.8529	173.3554
grid_-34.8_173.4	3000000810	-34.8451	173.3746
grid_-34.8_173.4	3000000820	-34.833	173.3906
grid_-34.8_173.4	3000000830	-34.8162	173.3964
grid_-34.8_173.4	3000000840	-34.8069	173.3888
grid_-34.8_173.4	3000000850	-34.8001	173.3959
grid_-34.8_173.4	3000000860	-34.7876	173.3959
grid_-34.8_173.4	3000000870	-34.7846	173.4023
grid_-34.8_173.4	3000000880	-34.7957	173.4109
grid_-34.8_173.4	3000000890	-34.8051	173.406
grid_-34.8_173.4	3000000900	-34.8136	173.4112
grid_-34.8_173.4	3000000910	-34.8221	173.4146
grid_-34.8_173.4	3000000920	-34.8278	173.4115
grid_-34.8_173.4	3000000930	-34.8349	173.4176
grid_-34.8_173.4	3000000940	-34.8261	173.4257
grid_-34.8_173.4	3000000950	-34.8266	173.4397
grid_-34.8_173.4	3000000960	-34.8325	173.442
grid_-34.8_173.5	3000000970	-34.8421	173.452
grid_-34.8_173.5	3000000980	-34.8462	173.4649
grid_-34.9_173.5	3000000990	-34.8528	173.4618
grid_-34.9_173.5	3000001000	-34.8601	173.4593
